2026-08-07 23:33:53,986 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Manifiesto de Carga de Ingreso
2026-08-07 23:33:54,257 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Consultas
2026-08-07 23:34:01,355 | INFO | sunat_multas.sunat_client | Formulario de Consulta Manifiesto Desconsolidado cargado.
2026-08-07 23:34:05,919 | INFO | sunat_multas.sunat_client | Filtro de fecha seleccionado por ID.
2026-08-07 23:34:06,240 | INFO | sunat_multas.sunat_client | Rango mensual cargado: 01/07/2026 a 31/07/2026
2026-08-07 23:34:18,791 | INFO | sunat_multas.sunat_client | Checkbox RUC del Agente de Carga marcado.
2026-08-07 23:34:18,902 | INFO | sunat_multas.sunat_client | RUC del agente de carga cargado: 20603083050
2026-08-07 23:34:25,876 | INFO | sunat_multas.sunat_client | Botón Consultar presionado por texto.
2026-08-07 23:34:33,885 | INFO | sunat_multas.sunat_client | La red de SUNAT no quedó inactiva; esperando los resultados directamente.
2026-08-07 23:34:36,484 | INFO | sunat_multas.sunat_client | Manifiestos extraídos del grid: 33
2026-08-07 23:34:36,490 | INFO | sunat_multas.sunat_client | Botón Salir localizado en 6 ms.
2026-08-07 23:34:36,821 | INFO | sunat_multas.sunat_client | Botón Salir clicado (dispatch_event).
2026-08-07 23:34:37,923 | INFO | sunat_multas.sunat_client | Enter 1 enviado.
2026-08-07 23:34:40,020 | INFO | sunat_multas.sunat_client | Enter 2 enviado.
2026-08-07 23:34:42,021 | INFO | sunat_multas.sunat_client | Sesión SUNAT cerrada con Enter.
2026-08-07 23:34:42,542 | INFO | sunat_multas.cli | Hoja IMPO118-Transmisiones actualizada para GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L: 33 transmisiones.
2026-08-07 23:34:42,641 | INFO | sunat_multas.cli | Manifiestos copiados a IMPO118 desde 'IMPO118-Transmisiones' en output\GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L.xlsx: 99
2026-08-07 23:34:42,678 | INFO | sunat_multas.cli | Transmisiones por procesar para GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L: 19 de 19.
2026-08-07 23:34:43,703 | INFO | sunat_multas.sunat_client | Abriendo SUNAT para RUC 20603083050
2026-08-07 23:34:44,976 | INFO | sunat_multas.sunat_client | Credenciales cargadas desde LISTA: RUC 20603083050 | Usuario IFTERATC | Clave *********
2026-08-07 23:35:02,835 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Manifiesto de Carga de Ingreso
2026-08-07 23:35:03,061 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Consultas
2026-08-07 23:35:10,510 | INFO | sunat_multas.sunat_client | Formulario de Consulta Manifiesto Desconsolidado cargado.
2026-08-07 23:35:15,080 | INFO | sunat_multas.sunat_client | Filtro de fecha seleccionado por ID.
2026-08-07 23:35:15,400 | INFO | sunat_multas.sunat_client | Rango mensual cargado: 01/07/2026 a 31/07/2026
2026-08-07 23:35:27,952 | INFO | sunat_multas.sunat_client | Checkbox RUC del Agente de Carga marcado.
